member_id,loan ,loan_amount,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
746501,25000,2500000,25000,24925,36 months,BAT5614983,15.95,D,D4,"Booz Allen Hamilton, Inc",2 years,RENT,95800,Verified,n,> I'm looking to consolidate all of my credit card bills and then go cash only.<br/>,credit_card,Credit Card Payoff,210xx,MD,17.95,0,0,46,,14,0,28330,53,26,f,6261.98,0,0,0,0,,INDIVIDUAL,,130th week,0,,,,1
746571,7800,780000,7800,7775,60 months,,11.86,B,B5,,1 year,RENT,30000,Not Verified,n,> This loan will be used to advance my voice over career by funding the recording equipment that will be used in my sound booth that is currently under construction. This is a smart move in the voice over industry that will allow me to record work and auditions for myself and for others instead of paying a separate recording studio. With this equipment; I will also be able to obtain more work out of state being that my resume includes self-directed audio books and commercials.<br/>,small_business,Voice over business expansion.,850xx,AZ,4,0,0,,,3,0,0,0,9,f,789.39,0,310.87,6.48,0,,INDIVIDUAL,,52th week,0,,,,0
747572,10000,1000000,10000,9975,36 months,BAT5614983,17.19,E,E3,,n/a,RENT,57000,Not Verified,n,,debt_consolidation,BILL PAYER,112xx,NY,8.38,0,1,,,5,0,12779,97.5,7,f,2862.88,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
747853,10000,1000000,10000,10000,36 months,BAT5614983,13.98,C,C3,Amazon.com,< 1 year,MORTGAGE,138000,Verified,n,> Credit Card Refinance to reduce interest on a portion of the balance from 20.24% APR to 13.98% APR.<br/>,credit_card,Credit Card Refinance,981xx,WA,20.51,0,1,,,9,0,68632,94.7,19,f,2294.73,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
748369,20000,2000000,20000,18675,60 months,BAT5614983,16.32,D,D5,Mt. Notre Dame H.S.,10+ years,MORTGAGE,64000,Verified,n,"   > I would like to pay off my revolving credit card debt, simplify my life, and know that all my debt is scheduled to be paid off in 60 months.<br/>",debt_consolidation,Karen's Loan,452xx,OH,14.19,0,2,,,12,0,18800,65.5,18,f,539.67,0,0,0,0,,INDIVIDUAL,,13th week,0,,,,0
748767,16000,1600000,16000,15561.5091,60 months,BAT5614983,13.98,C,C3,DSHS SPECIAL COMMITMENT CENTER,4 years,OWN,40000,Source Verified,n,"   > I'm planning to use the funds to pay off my bills and start a family. my monthly income is $3,200. Also i'm able to receive $1,000 to $1,500 extra with overtime a month. i'm a state employee in a demanding field with job security.<br/>",debt_consolidation,Bills,984xx,WA,22.08,0,0,,,4,0,4073,68.8,14,f,5562.04,0,0,0,0,,INDIVIDUAL,,182th week,0,,,,1
748870,20000,2000000,20000,19533.00046,60 months,BAT5614983,13.61,C,C2,Journey christian Church,1 year,MORTGAGE,69000,Source Verified,n,,major_purchase,Major Purchase Loan,238xx,VA,2.23,0,0,40,,5,0,3108,13.3,25,f,6040.52,0,401.66,0,0,,INDIVIDUAL,,157th week,0,,,,0
748919,15000,1500000,15000,14925,36 months,BAT5614983,11.12,B,B3,Right Angle Contracting,7 years,MORTGAGE,106000,Source Verified,n,,major_purchase,truck,301xx,GA,9.54,0,0,,,14,0,19262,49.3,31,f,1659.96,0,548.22,98.6796,0,,INDIVIDUAL,,70th week,0,,,,0
749885,8500,850000,8500,8475,36 months,BAT5614983,15.95,D,D4,WARREN LAWN CARE,9 years,MORTGAGE,42000,Verified,n,"   > This loan is to help pay off my two credit cards, and pay for my honeymoon. Thank you so much!<br/>",debt_consolidation,Debt Consolidation Loan,350xx,AL,20.49,0,6,27,,5,0,4850,46.2,17,f,1997.89,0,0,0,0,,INDIVIDUAL,,113th week,0,,,,1
750085,6000,600000,6000,6000,60 months, ,7.88,A,A5,aspen waste systems,10+ years,MORTGAGE,104400,Source Verified,n,,car,2010 yamaha grizzly,631xx,MO,8.25,0,1,,,20,0,6927,7,42,f,1159.34,0,0,0,0,,INDIVIDUAL,,191th week,0,,,,1
750724,6000,600000,6000,6000,60 months,BAT5614983,17.93,E,E5,RTD,4 years,MORTGAGE,63000,Source Verified,n,> I will be using most of the funds to pay off the balance of a retail card that I used to purchase my fiance's ring. Doing this will lower my interest rate and monthy payment amount. It will also save me from paying the interest that I have saved during a 6 month 0% introductory period that will run out soon. A small amount of the monely will also go toward a few small repairs around my house. If you have any questions at all please ask. I'm a great borrower and I have never been delinquint on any of my accounts. Not even one day late!<br/>,debt_consolidation,Ring,802xx,CO,23.16,0,7,,,8,0,4530,53.3,10,f,850.89,0,0,0,0,,INDIVIDUAL,,48th week,0,,,,1
750760,2600,260000,2600,2550,36 months,,7.14,A,A3,,n/a,MORTGAGE,50340,Verified,n,,small_business,Business Loan,604xx,IL,7.68,0,0,,,5,0,53212,46.9,19,f,292.87,0,32.67,0.326700001,0,,INDIVIDUAL,,148th week,0,,,,0
751007,3500,350000,3500,3500,36 months,BAT5614983,13.23,C,C1,Target Corporation,8 years,MORTGAGE,73000,Verified,n,"   > Unfortunately due to the new law that was enacted by Congress, the APR's were raised to over 20% on two of my credit card accounts.  This is truely unfortunate as I have alway made timely payments hat are in excess of the montly minimum.   With my debt consolidation loan, I will pay off and then cancel both accounts.  Thanks in advance for your help in making this happen<br/>",debt_consolidation,Debt Consolidation,553xx,MN,23.24,0,1,,,10,0,14222,94.8,24,f,675.89,0,0,0,0,,INDIVIDUAL,,113th week,0,,,,1
751369,9000,900000,9000,8900,36 months, ,7.14,A,A3,pss,10+ years,RENT,140000,Not Verified,n,> The car I'm purchasing is a 2003 Mercury Sable Premium Edition with 36K miles. It is in PERFECT condition. Most financial institutions do not finance cars older than 5 years.<br/>,car,sable ans,070xx,NJ,7.96,0,0,,,7,0,29566,70.7,24,f,864.27,0,0,0,0,,INDIVIDUAL,,109th week,0,,,,1
751392,18000,1800000,18000,17433.00664,60 months,BAT5614983,13.61,C,C2,Prudential,2 years,MORTGAGE,235000,Verified,n,"   > more info: my Job is very stable,  I have worked with the same group for 12 years, and business is picking up.<br/>",major_purchase,Major Purchase Loan,117xx,NY,3.48,0,0,46,,6,0,18507,92.5,24,f,6602.52,0,0,0,0,,INDIVIDUAL,,217th week,0,,,,1
752034,7000,700000,7000,7000,60 months,BAT1755192,11.12,B,B3,US National Park Service,7 years,MORTGAGE,74760,Verified,n,"   > Funds will be used (w/$6K cash) to purchase a used 2005 Toyota Sienna XLE LTD AWD. Kelly Private Party value on this is $18K. Institutional lenders did not want to lend on a vehicle over 70K miles, so am trying Lending Club rather than loan shark lenders.<br/><br/>Married (14 years), kids 2 &amp; 6 yrs. Van is for my wife; housewife, low mileage driver.<br/><br/>I have a steady US Govt job for over 7 years. Live in northern WI with a low cost of living.<br/>",car,Car Loan 2010,548xx,WI,7.99,0,3,,72,6,2,6028,38.9,12,f,2150.5,0,0,0,0,,INDIVIDUAL,,261th week,0,,,,1
752413,9600,960000,9600,9600,36 months,BAT5614983,16.82,E,E2,One Technologies,1 year,RENT,140000,Verified,n,,other,School Loan,752xx,TX,21.33,0,3,,57,20,1,24879,96.6,39,f,2683.51,17.01650157,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
753412,17000,1700000,17000,16950,36 months,BAT1755192,13.98,C,C3,Kaplan Higher Education,3 years,MORTGAGE,110000,Not Verified,n,"   > This loan will be used to pay off my credit card balances and have a set fixed rate.  When I was in graduate school, I put myself in further debt by using my credit cards as a way to pay some of my expenses. Additionally, between graduation and beginning my job, I incurred medical expenses that I did not yet have insurance for.  That, plus high interest rates and voila - my situation! <br/><br/>I am a good candidate for this loan because I have already paid down my credit card debt by almost half. The only other debt I currently have is my home, my car,  and my student loans which are all in good standing and paid on time.  However, the interest rate I am still paying is making it hard for me to make a dent as quickly as I'd like.  As you can tell from my credit score, my lack of delinquencies, my debt to income, etc. I take my credit and paying back as quickly as I can very seriously. I chose the shortest loan option, but intend on paying it back as quickly as I absolutely can. Thank you for considering me!<br/>",debt_consolidation,Consolidate Loan,750xx,TX,17.65,3,4,14,,14,0,16230,52,27,f,3903.71,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
753497,8000,800000,8000,8000,60 months,BAT5614983,10.38,B,B1,Office of the District of Columbia Audit,1 year,RENT,67000,Not Verified,n,"   > Currently paying over 20% to one of the bigger, less scrupulous national banks. Would much rather pay interest to individual investors. My repayment history is excellent - I've never missed a payment. I can easily afford my payments now, but this loan will allow me to pay off this debt sooner and at a lower cost.<br/>",debt_consolidation,Lower my Credit Card rate,222xx,VA,15.73,0,1,,,7,0,13776,38.1,19,f,587.99,0,0,0,0,,INDIVIDUAL,,43th week,0,,,,0
754116,20000,2000000,20000,19803.90602,60 months,BAT5614983,19.04,F,F3,Columbia County Bd of Commission,10+ years,MORTGAGE,120000,Verified,n,"   > I am a Finance Director with a local Government.  I have been employed here for almost 16 years.  I am in the process of selling my home and purchasing a new home.  Because of the decline in the housing market, I have lost all equity in my home and must sell it a loss.  These funds will be used to payoff the 2nd mortgage on my home.<br/>",debt_consolidation,debt_consolidation,308xx,GA,18.84,0,4,,,27,0,47320,56.5,42,f,11134.75,0,0,0,0,,INDIVIDUAL,,265th week,0,,,,1
754183,1675,167500,1675,1675,36 months, ,15.21,D,D2,Global Quality Trade,1 year,RENT,28800,Not Verified,n,"   > Need purchase a car, urgent please.<br/>",car,car loan,331xx,FL,11.08,0,0,,,5,0,10228,85.2,8,f,419.51,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
754287,7750,775000,7750,7500,36 months,BAT5614983,7.51,A,A4,"Carole Shear, M.D.",10+ years,MORTGAGE,65000,Not Verified,n,,debt_consolidation,Marie's Loan,110xx,NY,3.91,0,2,31,,17,0,13481,18.1,25,f,465.21,0,0,0,0,,INDIVIDUAL,,52th week,0,,,,1
754369,5500,550000,5500,5475,60 months,BAT1755192,13.23,C,C1,AT&T,3 years,RENT,27398.4,Source Verified,n,"   > refinancing credit cards all into one loan to pay off, making only one payment with easy to meet payoff date.<br/>  > What I do for work at at&amp;t is handles customer questions, complaints, and billing inquiries with the highest degree of courtesy and professionalism to resolve customer issues with one call resolution. Offers alternative solutions where appropriate with the objective of retaining customer's business. Handles business transactions in connection with activation of new customer accounts on a computer terminal. Communicates with customers using web-based tools and demonstrates the associated proficiency in typing and grammar. Makes financial decisions to protect/collect revenues and adjusts customer accounts. May be required to achieve a sale quota. Has broad working knowledge of AT&amp;T practices and operations and demonstrates continued and consistent proficiency in most of the skill sets utilized within the Host Call Center. May assist management with scheduling and tracking of the workforce and vacation schedules in accordance with set Company guidelines and requirements. May assist in training new employees. Performs other duties as assigned by management.<br/>",credit_card,One Payment for credit cards,327xx,FL,24.84,0,1,,,6,0,7553,40.4,9,f,1317.45,0,0,0,0,,INDIVIDUAL,,118th week,0,,,,0
754895,14400,1440000,14400,14150,36 months,BAT5614983,7.51,A,A4,dept. of home land security,2 years,OWN,61000,Verified,n,,debt_consolidation,personal loan,941xx,CA,0.49,0,0,,,9,0,15,0,31,f,178.19,0,0,0,0,,INDIVIDUAL,,13th week,0,,,,1
755308,3000,300000,3000,3000,36 months, ,10.75,B,B2,Spectrum Equity Investors,6 years,RENT,69996,Source Verified,n,,major_purchase,Personal Inv Loan,021xx,MA,7.01,2,1,9,,9,0,0,0,21,f,434.58,0,0,0,0,,INDIVIDUAL,,100th week,0,,,,1
755549,25000,2500000,25000,24900,36 months,BAT1755192,11.49,B,B4,career colleges of america,8 years,MORTGAGE,74000,Not Verified,n,> Paying all the credit with high interest by one monthly payment.<br/>I am a good browerer paying all my payments on time .<br/>with my good income I am able to pay all my bills smooth and on time.<br/>My job is stable and also my position is stable for more than seven years.<br/>,credit_card,twenty five thousands,923xx,CA,5.34,0,3,,,16,0,15573,35,39,f,4321.37,0,0,0,0,,INDIVIDUAL,,118th week,0,,,,1
755552,11100,1110000,11100,10856.36105,60 months,BAT5614983,15.95,D,D4,Monterey-Salinas Transit,< 1 year,RENT,37500,Verified,n,"   > Hello! First let me say thank you for my previous loan here at Lending Club. Working with you was fast, easy and enabled me to do some good things. Your confidence in me is appreciated and I was fortunate enough to be able to complete the loan with you early. My goal was to show I am a good borrower and I am interested in doing more business through you.Thanks! Now I am well positioned financially to pursue a long time dream of mine- buying a Harley- Davidson motorcycle. Unlike our first loan project, this loan is likely to go closer to the full term of the agreement. The payment looks just right even if the interest is a little high. You can count on me to repay this loan in a timely manner.  So I thank you again and in advance for your consideration and time.<br/>",major_purchase,Dad's Dream,939xx,CA,16.06,0,3,,111,4,1,757,30.3,9,f,4150.95,0,0,0,0,,INDIVIDUAL,,165th week,0,,,,1
755610,20500,2050000,20500,19250,60 months, ,13.98,C,C3,r.r. donnelley & Sons Inc,10+ years,OWN,60000,Verified,n,> Using money to pay off negative equity in sale of home.  Will allow us to accept lower offer on house to sell.  This will &quot;free up&quot; 1700.00 per month and allow us to move on with our lives.<br/>,moving,Moving Expences,175xx,PA,12.58,0,1,,,4,0,0,0,22,f,457.42,0,0,0,0,,INDIVIDUAL,,13th week,0,,,,1
755672,18000,1800000,18000,18000,60 months, ,10.99,B,B4,Plant Superintendent,1 year,MORTGAGE,101000,Not Verified,n,,debt_consolidation,Debt consolidation,379xx,TN,27.44,1,0,16,,15,0,11810,25.3,32,f,792.33,0,0,0,0,,INDIVIDUAL,,22th week,0,0,495423,46600,0
755677,1800,180000,1800,1800,36 months,BAT1755192,14.35,C,C4,,n/a,RENT,12000,Not Verified,n,,debt_consolidation,Erica's loan,152xx,PA,12.2,0,0,,,7,0,733,50.5,11,f,423.96,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
755783,7200,720000,7200,7200,60 months,BAT1755192,15.95,D,D4,United Process,3 years,RENT,38112,Not Verified,n,"   > Loan is to consolidate the remaining debt of Credit cards and student loans incurred in college.<br/>  > Trying to consolidate the remainder of my student loans and credit cards into one monthly payment, with a better rate. Thankyou for your assistance.<br/>",debt_consolidation,Ralph 2010,100xx,NY,15.84,1,1,18,,8,0,6585,82.3,16,f,3278.58,0,0,0,0,,INDIVIDUAL,,252th week,0,,,,1
756206,3500,350000,3500,3375,36 months,BAT1755192,6.76,A,A2,Capps Ag Center,6 years,OWN,65000,Not Verified,n,> Purchasing a mint condition 92 dodge truck from a friend for $9500.00. I already have 6000.00 just need 3500 more to complete the purchase.<br/>,car,Truck Loan,758xx,TX,24.94,0,0,,,13,0,168,0.5,37,f,241.99,0,0,0,0,,INDIVIDUAL,,65th week,0,,,,1
756267,10500,1050000,10500,10500,60 months,BAT5614983,15.95,D,D4,Dell,4 years,MORTGAGE,85000,Verified,n,,credit_card,Credit Card Refinance,787xx,TX,18.59,0,0,53,,6,0,11182,78.7,19,f,4366.09,0,0,0,0,,INDIVIDUAL,,196th week,0,,,,1
756564,7600,760000,7600,7575,36 months,BAT1755192,11.12,B,B3,,n/a,RENT,41412,Verified,n,"   > I used my Bank of America credit cards for school expenses.  I am now looking for a job, however, I have monthly income from Public Safety Retirement and Social Security.  The interest on the cards increased not due to deliquent payments but what a representative described as &quot;the new cost of credit.&quot;  I would like to pay off these credit cards.<br/>",credit_card,Bank of America Cards,857xx,AZ,24.46,0,0,,,12,0,8643,75.2,31,f,1304.97,0,0,0,0,,INDIVIDUAL,,126th week,0,,,,1
756619,14000,1400000,14000,13975,36 months, ,7.14,A,A3,Trace Pheasantry Inc.,10+ years,OWN,71000,Verified,n,,debt_consolidation,Freedom,195xx,PA,12.29,0,1,,,8,0,23356,33.2,23,f,1592.67,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
